0	-910	0	-2247	0	0	-1400	-1400	0	-700	-973	-2460.5	0	-700	-2335.9	-2125.9	0	-700	-3271.1	-3590.51	0	0	-3411.03	-3253.6	0	0	-2510.2	-2448.32	0	-209.3	-1747.09	-2613.27	0	-700	-2040.22	-210.249	0	0.973	-696.882	10.4458	0	11.2515	-699.127	12.979	0	10.969	-4.70959	13.8146	0	0	10.0492	0	0	0	12.7939	0	0	0	4.92632	0	0	0	2.09	0	0	0	4.39961	0	0	0	-699.699	0	
0	0	0	0.99757	0	-636.3	-683.805	-635.792	0	0	-341.302	-596.948	0	0	-1255.14	-2420.8	0	0	-2106.81	-2294.83	0	0	-2060.43	-1685.26	0	-782.6	-2079.97	-1402.32	0	0.7	-887.746	-1356.4	0	0	-212.712	-660.803	0	1.4	-635.006	13.7765	0	10.7912	-485.2	6.02646	0	7.7	12.1063	0	0	0	10.3929	0	0	0	10.9455	0	0	0	3.357	0	0	0	3.94162	0	0	0	8.90284	0	0	0	1	0	
0	0	0	-41.0002	0	0	-402.06	-67.6577	0	0	-561.347	-593.649	0	0	-1295.35	-1058.4	0	0	-1465.92	-566.995	0	0	-449.112	-1571.09	0	0	-1279.83	-1378.72	0	0	-684.302	9.06169	0	7.7	-860.4	12.762	0	9.31	-150.148	10.3504	0	8.19	-12.8671	9.58848	0	7.7	11.0272	0	0	0	7.07817	0	0	0	6.55703	0	0	0	7.88385	0	0	0	6.64376	0	0	0	2.59875	0	0	0	1.07682	0	
0	0	0	-130.554	0	0.7	-237.7	-308.326	0	0	-764.319	-827.014	0	0	-1085.4	-1244.45	0	0	-77.084	-1014.54	0	0	-504.194	-487.959	0	0	-358.8	8.05301	0	9.4101	-309.102	12.9356	0	11.3825	-61.817	12.2364	0	11.5857	11.1792	-32.4023	0	8.463	-10.0196	12.9737	0	8.4	10.388	0	0	0	10.8412	0	0	0	9.37673	0	0	0	9.56946	0	0	0	8.0651	0	0	0	3.88522	0	0	0	1.12602	0	
0	0	0	0.999934	0	0	-91.4774	-340.605	0	0	-174.081	-422.561	0	0	-277.438	-729.367	0	0	-458.053	-108.127	0	0	-265.039	2.70518	0	11.025	-119.89	13.0189	0	4.55964	-55.1631	12.2938	0	11.0805	12.9916	0	0	10.4243	12.711	0	0	10.904	12.0571	0	0	7.7	11.6583	0	0	0	12.1035	0	0	0	10.1659	0	0	0	10.8435	0	0	0	10.084	0	0	0	10.8326	0	0	0	1.06294	0	
0	0	0	-76.1326	0	0	-292.873	-97.7487	0	-30.8	-318.78	-398.568	0	0	-101.779	-361.946	0	8.4	-171.618	14.0007	0	0	-100.089	14	0	13.2019	-20.8019	13.0024	0	10.71	-41.2016	13	0	10.752	12.9106	0	0	9.1	12.7824	0	0	9.39057	11.0879	0	0	10.36	10.1722	0	0	0	11.2995	0	0	0	12.4727	0	0	0	9.86627	0	0	0	11.6889	0	0	0	10.9064	0	0	0	1.6867	0	
0	0	0	-139.041	0	0	-136.33	-105.141	0	10.5	14.2435	-53.09	0	0	-110.58	14.9998	0	0	-109.8	14.273	0	2.1	-165.334	13.09	0	10.9928	-10.0412	13.9998	0	3.0898	13	0	0	9.71817	12.2926	0	0	12.103	12.2981	0	0	1.83528	12.8409	0	0	11.4072	12.066	0	0	0	13.0554	0	0	0	12.2298	0	0	0	11.2444	0	0	0	11.9615	0	0	0	8.82204	0	0	0	1.0567	0	
0	0.7	0	-18.7241	0	3.913	-64.8061	14.37	0	2.8	-65.2842	14.992	0	0	14.9979	-22.0689	0	8.4	-36.9223	14.3	0	6.3	-5.4	14.7	0	4.186	-26.9076	13.9811	0	11.34	13.0263	0	0	13.5779	13.09	0	0	12.5762	9.83728	0	0	12.5889	11.2555	0	0	7.7	3.33229	0	0	0	13.4955	0	0	0	13.2957	0	0	0	10.1622	0	0	0	10.5983	0	0	0	5.74593	0	0	0	1	0	
0	0	0	-3.3356	0	10.71	-18.8626	15.0062	0	10.5	15.0711	-13.135	0	9.8	-31.0914	15.7265	0	0.7	-21.3936	14.3	0	7.7	14.0229	0	0	9.8	14.1713	0	0	3.43	14.273	0	0	10.8479	14.0007	0	0	1.76649	5.10262	0	0	9.31	14.6942	0	0	7	12.8065	0	0	0	11.8536	0	0	0	10.4732	0	0	0	13.2999	0	0	0	13.968	0	0	0	12.0772	0	0	0	1	0	
0	14.63	0	16.2976	0	1.225	-3.45997	15.6619	0	12.8758	-5.32	16.0019	0	12.81	16.6742	0	0	13.37	16.063	0	0	14.259	15.9998	0	0	11.4219	15.2788	0	0	11.6368	14.9805	0	0	12.8527	14.9809	0	0	3.01	14.9346	0	0	13.559	14.7701	0	0	5.6	14.2924	0	0	0	12.7464	0	0	0	14.2158	0	0	0	14.0268	0	0	0	14.5778	0	0	0	12.9559	0	0	0	1	0	
0	10.71	0	15.9657	0	14.413	2.41312	0	0	13.482	16.9998	0	0	14.56	15.3881	0	0	16.1483	16.1409	0	0	0.7	16.6995	0	0	10.003	16.0893	0	0	9.8	16.4414	0	0	12.53	15.6906	0	0	8.12	14.9736	0	0	0	14.9997	0	0	10.92	14.975	0	0	0	11.4999	0	0	0	15.0004	0	0	0	14.9995	0	0	0	14.9997	0	0	0	13.351	0	0	0	1.07963	0	
0	0	0	11.1166	0	13.993	16.6434	0	0	0.7	9.13469	0	0	0.7	16.9694	0	0	13.23	16.5553	0	0	0	16.7893	0	0	3.64	16.9994	0	0	14.5236	16.7837	0	0	2.863	16.7439	0	0	13.503	15.8808	0	0	13.1699	15.4113	0	0	9.1	14.1236	0	0	0	15.2407	0	0	0	14.8174	0	0	0	15.294	0	0	0	15.0175	0	0	0	14.1671	0	0	0	1.07938	0	
0	3.9697	0	4.15276	0	1.6219	11.914	0	0	15.6989	6.8994	0	0	1.0503	16.6359	0	0	15.3714	16.2946	0	0	16.142	16.7866	0	0	15.7515	17.21	0	0	11.41	17	0	0	13.0413	16.9792	0	0	4.4779	16.7839	0	0	9.8	16.8714	0	0	9.8	16.0794	0	0	0	15.8959	0	0	0	13.8752	0	0	0	15.9076	0	0	0	13.8998	0	0	0	15.9431	0	0	0	1.945	0	
0	6.762	0	5.34436	0	10.5409	4.58464	0	0	11.8317	11.4237	0	0	7.49	15.1721	0	0	14.5236	15.2923	0	0	4.9	17.6995	0	0	13.3127	17.2346	0	0	1.918	17.2163	0	0	3.37101	16.9559	0	0	14.35	17.0076	0	0	4.66767	15.7784	0	0	0	15.1065	0	0	0	15.2931	0	0	0	15.2084	0	0	0	16.3306	0	0	0	15.9	0	0	0	15.7592	0	0	0	1.945	0	
0	9.0699	0	12.652	0	3.15077	11.9417	0	0	6.51	10.3326	0	0	14.903	15.0638	0	0	14.4039	16.9835	0	0	1.918	17.1436	0	0	17.2074	17.973	0	0	12.2032	17.9343	0	0	16.541	18.022	0	0	4.1419	18.0305	0	0	10.5	16.6383	0	0	16.3185	18.0056	0	0	0	15.3978	0	0	0	17.3247	0	0	0	14.9393	0	0	0	15.0552	0	0	0	16.3838	0	0	0	1.27123	0	
0	1.06649	0	3.14415	0	8.35926	9.2497	0	0	11.2	11.6934	0	0	1.9075	16.6233	0	0	11.473	15.5636	0	0	2.2015	16.9132	0	0	1.4	17.7196	0	0	13.573	17.9938	0	0	13.44	18.0705	0	0	12.11	18.869	0	0	5.17939	17.8762	0	0	9.1	16.4892	0	0	0	16.4703	0	0	0	15.8683	0	0	0	16.9852	0	0	0	11.2807	0	0	0	17.1706	0	0	0	1.29014	0	
0	1.70494	0	2.39746	0	5.99431	7.84833	0	0	0	13.5692	0	0	0.7	12.6986	0	0	12.8597	12.8238	0	0	12.0876	13.6741	0	0	2.8	17.9995	0	0	5.10958	18.2295	0	0	16.1381	18.9999	0	0	11.41	17.1778	0	0	2.21442	6.2903	0	0	15.106	17.818	0	0	0	16.8712	0	0	0	16.9394	0	0	0	16.7302	0	0	0	15.2688	0	0	0	16.2923	0	0	0	1	0	
0	2.0419	0	6.70324	0	4.403	7.52687	0	0	5.6	10.7281	0	0	0	14.4378	0	0	10.7198	13.0569	0	0	3.913	10.7839	0	0	2.19709	18.7898	0	0	0	9.8906	0	0	12.6	15.01	0	0	11.2	19.6836	0	0	13.7852	17.9459	0	0	0	17.5549	0	0	0	17.1556	0	0	0	18.6771	0	0	0	17.7269	0	0	0	17.2328	0	0	0	18.063	0	0	0	1	0	
0	9.926	0	1.1569	0	3.962	2.30616	0	0	6.36083	8.85584	0	0	10.195	11.6939	0	0	13.72	17.1192	0	0	13.51	16.44	0	0	18.0979	18.9797	0	0	2.59	19.2048	0	0	13.51	18.9998	0	0	13.7998	18.9983	0	0	15.323	18.6302	0	0	0	6.37198	0	0	0	17.2427	0	0	0	17.8611	0	0	0	17.7437	0	0	0	17.1607	0	0	0	17.9578	0	0	0	1.43204	0	
0	2.0986	0	1.28609	0	5.69681	3.62984	0	0	0.91	7.64928	0	0	11.41	8.9239	0	0	0	17.4213	0	0	2.13327	16.8385	0	0	4.11334	18.235	0	0	14.189	2.61815	0	0	0.91	18.4708	0	0	16.9519	18.9942	0	0	4.795	14.31	0	0	14.77	14.7794	0	0	0	18.3431	0	0	0	17.9879	0	0	0	18.7881	0	0	0	18.1666	0	0	0	18.2909	0	0	0	1	0	
0	1.393	0	1.02103	0	14.8737	5.9472	0	0	12.1645	11.7913	0	0	17.7799	11.9845	0	0	0	13.5721	0	0	9.31	18.7861	0	0	8.96	18.51	0	0	17.29	18.7891	0	0	4.69	18.2156	0	0	4.06	10.5961	0	0	4.69	18.9939	0	0	0	14.5102	0	0	0	18.6299	0	0	0	19.0816	0	0	0	19.0807	0	0	0	19.5101	0	0	0	19.2306	0	0	0	2.134	0	
0	4.1006	0	1.26465	0	1.21095	4.89025	0	0	7.903	14.9997	0	0	0.91	17.8594	0	0	0.7	18.2786	0	0	16.9016	17.4257	0	0	11.2	18.2784	0	0	13.573	18.9943	0	0	17.143	18.9988	0	0	18.6687	18.9924	0	0	13.37	10.5911	0	0	0	17.0268	0	0	0	16.29	0	0	0	18.562	0	0	0	19.937	0	0	0	19.7899	0	0	0	19.9808	0	0	0	1	0	
0	0	0	1.04248	0	15.9556	5.1145	0	0	11.9	17.9866	0	0	17.9305	17.4788	0	0	12.11	18.7841	0	0	16.17	19.4835	0	0	0.7	18.937	0	0	5.29102	19.21	0	0	2.16937	18.935	0	0	16.912	18.6614	0	0	0.7	15.7846	0	0	12.6	5.64437	0	0	0	18.2254	0	0	0	17.3519	0	0	0	19.9979	0	0	0	19.7895	0	0	0	20.0636	0	0	0	1	0	
0	3.15427	0	3.33552	0	3.90775	15.1066	0	0	10.773	17.8097	0	0	3.64	18.1433	0	0	0	18.6897	0	0	0	18.3516	0	0	15.75	18.9995	0	0	5.0554	19.9308	0	0	5.87629	19.0631	0	0	16.6453	20.4951	0	0	15.33	19.5798	0	0	0	18.5049	0	0	0	13.2746	0	0	0	17.5539	0	0	0	19.1739	0	0	0	19.3057	0	0	0	20.9962	0	0	0	1	0	
0	5.873	0	1.28101	0	8.66353	15.3131	0	0	10.773	5.92219	0	0	17.241	17.3532	0	0	19.4334	15.5806	0	0	0.91	15.8501	0	0	4.3939	18.8787	0	0	17.57	19.8588	0	0	13.51	19.828	0	0	15.3357	20.2406	0	0	11.41	20.4995	0	0	4.2	19.6197	0	0	0	19.8975	0	0	0	19.9922	0	0	0	19.0894	0	0	0	18.9499	0	0	0	20.0871	0	0	0	1	0	
0	0	0	3.71168	0	4.2	4.87669	0	0	11.5339	15.1105	0	0	1.33	17.5287	0	0	0	18.2194	0	0	13.51	19.3852	0	0	16.03	19.5295	0	0	7.7	20.2909	0	0	13.3	19.7535	0	0	3.64	19.306	0	0	0	20.3726	0	0	0	18.9677	0	0	0	19.9983	0	0	0	19.9909	0	0	0	20	0	0	0	19.8958	0	0	0	19.0104	0	0	0	1.00003	0	
0	1.61	0	1.04658	0	14.301	13.5371	0	0	9.38	10.7804	0	0	0	15.8469	0	0	0	17.3579	0	0	4.9	18.8169	0	0	0	20.7271	0	0	0	21	0	0	0	20.9992	0	0	12.81	19.0789	0	0	0	17.0685	0	0	0	19.5611	0	0	0	18.4597	0	0	0	18.5943	0	0	0	20	0	0	0	19.7893	0	0	0	20	0	0	0	1.11794	0	
0	0	0	1.00005	0	8.4	1.57605	0	0	9.8	4.47364	0	0	0	8.425	0	0	0	15.2634	0	0	0	20.0715	0	0	0	19.4689	0	0	16.933	19.4911	0	0	17.08	20.9982	0	0	0	20.9998	0	0	11.9	16.5819	0	0	0	20.7	0	0	0	19.2992	0	0	0	19.9999	0	0	0	20	0	0	0	19.9995	0	0	0	14.8319	0	0	0	1	0	
0	0	0	1	0	0	9.66794	0	0	2.1	7.44618	0	0	4.9	15.9985	0	0	0	16.7451	0	0	0	19.0455	0	0	0	20.5212	0	0	0	20.5528	0	0	11.2	20.9804	0	0	0	20.9994	0	0	0	20.9993	0	0	0	20.9695	0	0	0	20	0	0	0	20.063	0	0	0	20.7	0	0	0	8.0983	0	0	0	5.78339	0	0	0	1	0	
0	0	0	1.00818	0	0	16.6544	0	0	0	12.6243	0	0	0	14.3737	0	0	0	13.6575	0	0	0	16.4411	0	0	0	18.7837	0	0	0	19.0449	0	0	7.7	20.0892	0	0	0	20.936	0	0	0	20.9099	0	0	14	20.9809	0	0	0	20.9919	0	0	0	20.9804	0	0	0	20.7017	0	0	0	15.8758	0	0	0	8.63049	0	0	0	1	0	
0	0	0	1.00919	0	0	17.7112	0	0	0	20.593	0	0	0	18.9032	0	0	0	16.6876	0	0	0	16.6334	0	0	0	20.6709	0	0	11.9	19.8743	0	0	0	20.2995	0	0	0	20.9993	0	0	2.1	20.9289	0	0	0	20.7	0	0	0	20.9729	0	0	0	20.91	0	0	0	20.4674	0	0	0	17.5638	0	0	0	10.9863	0	0	0	1.1134	0	
0	1	0	10.31	0	2.31	17.7747	0	0	0.7	20.3699	0	0	2.1	21.3971	0	0	0	-699	21.2541	0	0.7	20.9203	0	0	0.91	21.4538	0	0	0	21.918	0	0	0	21.9313	0	0	13.3	21.9998	0	0	0	22.7	0	0	2.1	22.2369	0	0	0	21.1698	0	0	0	20.2729	0	0	0	19.2767	0	0	0	14.7893	0	0	0	4.59045	0	0	0	1	0	
